     7.780, -.24590E+02
     7.800, -.65080E+02
     7.820, -.90490E+02
     7.840, -.56900E+02
     7.860, -.17690E+02
     7.880, -.16650E+02
     7.900, -.28940E+02
     7.920, -.22580E+02
     7.940, -.22790E+02
     7.960, -.19420E+02
     7.980,  .31779E+02
     8.000,  .10153E+03
     8.020,  .13001E+03
     8.040,  .10010E+03
     8.060,  .11067E+03
     8.080,  .21284E+03
     8.100,  .22600E+03
     8.120,  .13527E+03
     8.140,  .13836E+03
     8.160,  .18082E+03
     8.180,  .13972E+03
     8.200,  .55228E+02
     8.220, -.36200E+02
     8.240, -.95389E+02
     8.260, -.11726E+03
     8.280, -.15068E+03
     8.300, -.19359E+03
     8.320, -.23113E+03
     8.340, -.24447E+03
     8.360, -.20112E+03
     8.380, -.12535E+03
     8.400, -.89260E+02
     8.420, -.10299E+03
     8.440, -.89590E+02
     8.460, -.36599E+02
     8.480, -.19300E+01
     8.500,  .18370E+02
     8.520,  .54390E+02
     8.540,  .10683E+03
     8.560,  .14112E+03
     8.580,  .14058E+03
     8.600,  .14846E+03
     8.620,  .14966E+03
     8.640,  .96660E+02
     8.660,  .92980E+01
     8.680, -.75920E+02
     8.700, -.10282E+03
     8.720, -.67050E+02
     8.740, -.50940E+02
     8.760, -.60190E+02
     8.780, -.58130E+02
     8.800, -.58760E+02
     8.820, -.67070E+02
     8.840, -.85540E+02
     8.860, -.90780E+02
     8.880, -.46480E+02
     8.900, -.30410E+01
     8.920,  .98500E+01
     8.940,  .32260E+02
     8.960,  .31880E+02
     8.980, -.19779E+02
     9.000, -.91161E+02
     9.020, -.17169E+03
     9.040, -.18857E+03
     9.060, -.95421E+02
     9.080, -.76290E+01
     9.100,  .93600E+01
     9.120, -.92910E+01
     9.140, -.58570E+02
     9.160, -.11616E+03
     9.180, -.13095E+03
     9.200, -.79138E+02
     9.220, -.86200E+01
     9.240,  .53600E+01
     9.260, -.63700E+01
     9.280,  .16259E+02
     9.300,  .63740E+02
     9.320,  .11935E+03
     9.340,  .14481E+03
     9.360,  .15625E+03
     9.380,  .22924E+03
     9.400,  .25669E+03
     9.420,  .13048E+03
     9.440,  .69810E+01
     9.460, -.26540E+02
     9.480, -.45820E+02
     9.500, -.35820E+02
     9.520, -.46600E+01
     9.540, -.17450E+02
     9.560, -.27620E+02
     9.580,  .10881E+02
     9.600,  .40970E+02
     9.620,  .33440E+02
     9.640,  .25390E+02
     9.660,  .19230E+02
     9.680, -.27400E+01
     9.700, -.26551E+02
     9.720, -.54960E+02
     9.740, -.97591E+02
     9.760, -.12355E+03
     9.780, -.77072E+02
     9.800,  .27230E+02
     9.820,  .87749E+02
     9.840,  .79860E+02
     9.860,  .33931E+02
     9.880, -.39500E+01
     9.900,  .61359E+02
     9.920,  .13166E+03
     9.940,  .69001E+02
     9.960,  .66000E+01
     9.980,  .36400E+01
    10.000, -.34841E+02
    10.020, -.89680E+02
    10.040, -.87269E+02
    10.060,  .62590E+01
    10.080,  .96901E+02
    10.100,  .58211E+02
    10.120, -.37552E+02
    10.140, -.85420E+02
    10.160, -.11051E+03
    10.180, -.13585E+03
    10.200, -.13327E+03
    10.220, -.83950E+02
    10.240,  .17320E+01
    10.260,  .96470E+02
    10.280,  .15799E+03
    10.300,  .17044E+03
    10.320,  .15614E+03
    10.340,  .11203E+03
    10.360,  .51761E+02
    10.380,  .38020E+02
    10.400,  .72749E+02
    10.420,  .78580E+02
    10.440,  .21111E+02
    10.460, -.38370E+02
    10.480, -.38100E+02
    10.500,  .11700E+01
    10.520,  .33730E+02
    10.540,  .71611E+02
    10.560,  .14633E+03
    10.580,  .22899E+03
    10.600,  .26301E+03
    10.620,  .23781E+03
    10.640,  .19525E+03
    10.660,  .18087E+03
    10.680,  .18619E+03
    10.700,  .18582E+03
    10.720,  .18663E+03
    10.740,  .17953E+03
    10.760,  .15354E+03
    10.780,  .13093E+03
    10.800,  .99050E+02
    10.820,  .44061E+02
    10.840,  .27300E+02
    10.860,  .65309E+02
    10.880,  .89360E+02
    10.900,  .77870E+02
    10.920,  .47430E+02
    10.940, -.15290E+01
    10.960, -.62401E+02
    10.980, -.12729E+03
    11.000, -.17494E+03
    11.020, -.16700E+03
    11.040, -.11652E+03
    11.060, -.11296E+03
    11.080, -.16830E+03
    11.100, -.17294E+03
    11.120, -.13168E+03
    11.140, -.12145E+03
    11.160, -.85009E+02
    11.180,  .14889E+02
    11.200,  .96471E+02
    11.220,  .10783E+03
    11.240,  .10149E+03
    11.260,  .11359E+03
    11.280,  .66438E+02
    11.300, -.39390E+02
    11.320, -.79400E+02
    11.340, -.24550E+02
    11.360,  .57348E+02
    11.380,  .11083E+03
    11.400,  .12547E+03
    11.420,  .88050E+02
    11.440, -.32590E+01
    11.460, -.40780E+02
    11.480,  .41190E+01
    11.500,  .21400E+01
    11.520, -.40770E+02
    11.540,  .18910E+01
    11.560,  .11562E+03
    11.580,  .15790E+03
    11.600,  .92621E+02
    11.620,  .29689E+02
    11.640,  .17680E+02
    11.660,  .55991E+02
    11.680,  .13928E+03
    11.700,  .15207E+03
    11.720,  .49200E+02
    11.740, -.42961E+02
    11.760, -.60200E+02
    11.780, -.42070E+02
    11.800, -.33570E+02
    11.820, -.48530E+02
    11.840, -.66120E+02
    11.860, -.92279E+02
    11.880, -.13685E+03
    11.900, -.18357E+03
    11.920, -.22023E+03
    11.940, -.22709E+03
    11.960, -.19702E+03
    11.980, -.12970E+03
    12.000, -.99030E+02
    12.020, -.17967E+03
    12.040, -.19032E+03
    12.060, -.62551E+02
    12.080, -.72900E+01
    12.100,  .22320E+02
    12.120,  .12135E+03
    12.140,  .18330E+03
    12.160,  .20776E+03
    12.180,  .16856E+03
    12.200,  .37347E+02
    12.220, -.80100E+02
    12.240, -.13695E+03
    12.260, -.11852E+03
    12.280, -.55389E+02
    12.300, -.14750E+02
    12.320,  .21329E+02
    12.340,  .74750E+02
    12.360,  .13049E+03
    12.380,  .12637E+03
    12.400,  .64291E+02
    12.420,  .41820E+02
    12.440,  .18371E+02
    12.460, -.38390E+02
    12.480, -.20931E+02
    12.500,  .73791E+02
    12.520,  .15394E+03
    12.540,  .15560E+03
    12.560,  .57162E+02
    12.580, -.72771E+02
    12.600, -.12249E+03
    12.620, -.93159E+02
    12.640, -.55300E+02
    12.660,  .18182E+02
    12.680,  .12756E+03
    12.700,  .18596E+03
    12.720,  .18330E+03
    12.740,  .13789E+03
    12.760,  .52250E+02
    12.780, -.27381E+02
    12.800, -.58990E+02
    12.820, -.66570E+02
    12.840, -.10652E+03
    12.860, -.16390E+03
    12.880, -.16332E+03
    12.900, -.62343E+02
    12.920,  .71831E+02
    12.940,  .12352E+03
    12.960,  .12353E+03
    12.980,  .12916E+03
    13.000,  .11182E+03
    13.020,  .10861E+03
    13.040,  .12369E+03
    13.060,  .11433E+03
    13.080,  .12828E+03
    13.100,  .16565E+03
    13.120,  .15101E+03
    13.140,  .87171E+02
    13.160,  .24789E+02
    13.180, -.34150E+02
    13.200, -.81751E+02
    13.220, -.84150E+02
    13.240, -.36669E+02
    13.260,  .49610E+02
    13.280,  .92560E+02
    13.300,  .42770E+02
